id,Cycle,Time,Total_Energy,Gas_Energy,Density
35665,213,105.492,0.521113,-3.454045,-5.942775
35666,180,98.982,0.718672,-4.523128,-5.273208
35667,184,105.591,0.226945,-0.972472,-5.778614
35668,190,98.333,0.598946,-4.109244,-5.558873
35669,210,106.825,0.935312,-5.097978,-5.571778
35670,191,108.489,0.122397,0.047663,-5.669780
35671,201,96.554,0.361853,-2.545898,-5.759184
35672,194,103.460,0.735893,-5.400053,-4.887363
35673,203,105.833,0.658125,-4.603856,-5.224515
35674,217,97.446,0.458237,-2.907454,-6.022950
35675,203,99.982,1.011480,-5.317484,-5.712509
35676,198,108.582,0.552105,-3.806055,-5.371042
35677,212,105.926,0.681055,-4.393648,-5.263040
35678,214,103.819,0.584751,-4.638422,-4.983528
35679,210,100.312,0.512553,-3.279734,-5.482624
35680,190,107.320,0.703553,-4.404510,-5.124985
35681,199,95.448,0.400115,-2.695623,-5.953029
35682,187,102.175,0.877661,-5.561190,-5.209211
35683,208,104.825,0.382927,-2.550978,-6.036313
35684,186,99.132,0.803907,-4.704102,-5.285566
35685,193,105.218,0.149546,-0.236895,-5.919871
35686,182,100.699,0.421886,-2.690267,-6.073434
35687,214,107.764,0.708246,-4.941890,-5.309055
35688,205,101.881,0.906908,-5.592863,-5.627766
35689,182,95.065,0.809189,-5.147522,-5.666223
35690,201,95.099,0.112082,0.313780,-5.871014
35691,199,95.895,0.312913,-2.122307,-6.092891
35692,180,97.639,0.852001,-5.174180,-5.480670
35693,199,102.706,0.405648,-2.959174,-5.740794
35694,218,103.282,0.556628,-4.472887,-5.663414
35695,216,100.500,0.720313,-4.397911,-4.837002
35696,204,106.199,0.444470,-2.811730,-5.786444
35697,190,101.494,0.627121,-4.077850,-5.556647
35698,185,99.844,0.855897,-4.031963,-5.933912
35699,205,105.868,0.887485,-4.473127,-5.962974
35700,185,100.453,0.569716,-3.854832,-5.534901
35701,217,100.694,0.372334,-2.603600,-5.978919
35702,185,97.773,0.896327,-5.227224,-5.107766
35703,195,103.596,0.685363,-4.414501,-5.283369
35704,189,103.913,0.514070,-3.954181,-5.130506
35705,212,95.873,0.295057,-1.523721,-6.127665
35706,199,104.834,0.807049,-4.817763,-5.421177
35707,197,102.760,0.515029,-4.563289,-5.510441
35708,204,102.929,0.401278,-2.836982,-5.361296
35709,214,108.706,0.521590,-3.739357,-5.588837
35710,198,104.450,0.342161,-1.793190,-5.814954
35711,196,98.915,0.781459,-4.998855,-5.499028
35712,217,102.018,0.924635,-5.302347,-5.543723
35713,199,102.168,0.712891,-4.743758,-5.621803
35714,186,107.321,0.837994,-4.320588,-5.582647
35715,184,103.808,0.877814,-5.149690,-5.570884
35716,207,104.052,0.834484,-4.979203,-5.180606
35717,204,96.761,0.806272,-4.919945,-5.429359
35718,212,107.860,0.940339,-5.481376,-5.895931
35719,212,108.723,0.869419,-5.591592,-5.043674
35720,205,102.314,0.384436,-2.877695,-5.628315
35721,180,107.039,0.880015,-4.692775,-5.575630
35722,196,105.520,0.832229,-4.501404,-5.840815
35723,205,105.027,0.756380,-4.318402,-5.225050
35724,200,95.610,0.639479,-4.936542,-5.121989
35725,194,96.064,0.703526,-4.691283,-4.951396
35726,189,97.805,0.872523,-4.567450,-5.448071
35727,183,101.206,0.773754,-5.146399,-5.409827
35728,200,95.799,0.939365,-5.120240,-5.331178
35729,217,100.631,0.744817,-5.141096,-5.276252
35730,190,98.437,0.473628,-3.357312,-5.757782
35731,187,97.687,0.937475,-4.511991,-5.306879
35732,218,103.863,0.297532,-2.087785,-5.711613
35733,196,99.903,0.907936,-5.745958,-5.305895
35734,208,105.627,0.886266,-4.886729,-5.679657
35735,203,104.186,0.818608,-5.183203,-5.606101
35736,217,103.441,0.646296,-3.731119,-4.796506
35737,216,102.049,0.802034,-4.413425,-5.129839
35738,194,104.433,1.036285,-5.697519,-5.646696
35739,219,97.526,0.387084,-2.772031,-6.020478
35740,198,105.571,0.895157,-4.631068,-5.401049
35741,203,97.496,1.013920,-5.151842,-5.482354
35742,212,103.678,0.929879,-5.680729,-5.782326
35743,217,103.999,0.591325,-3.571739,-5.292382
35744,213,101.238,0.724913,-4.430767,-5.215512
35745,192,106.683,0.747481,-5.213278,-5.566539
35746,206,105.408,0.776791,-5.119586,-4.750852
35747,213,108.766,0.719393,-4.790598,-5.756875
35748,211,107.984,0.791884,-5.041792,-5.119056
35749,218,96.921,0.886220,-5.331597,-4.756232
35750,186,106.488,0.686206,-4.579179,-5.177856
35751,199,100.536,0.590663,-4.261310,-5.395438
35752,180,101.927,0.892537,-4.642676,-5.955776
35753,216,97.050,0.615332,-4.443956,-5.057303
35754,216,105.803,0.523553,-4.689925,-5.910877
35755,192,99.374,0.364469,-2.880618,-5.764264
35756,219,99.167,0.497596,-3.679688,-5.511949
35757,183,105.911,0.889998,-5.580957,-5.551589
35758,189,102.090,0.711117,-4.625536,-5.475998
35759,219,101.573,0.850583,-5.263157,-5.246799
35760,205,98.846,0.792754,-4.956051,-5.074899
35761,219,106.499,0.349926,-2.343317,-5.643300
35762,199,105.834,0.253839,-1.206481,-5.917428
35763,200,108.546,0.728335,-4.997016,-5.222903
35764,215,105.728,0.594161,-3.632639,-5.399291
35765,181,96.546,0.879557,-5.744109,-5.216528
35766,200,100.228,0.500991,-4.099579,-5.959034
35767,206,95.609,0.312941,-2.043005,-5.888555
35768,185,105.944,0.743983,-4.923253,-5.407589
35769,204,108.611,0.890881,-5.028860,-5.232689
35770,191,106.718,0.294315,-1.725978,-5.780475
35771,186,104.564,0.811338,-5.050765,-5.442466
35772,190,97.023,0.954402,-5.239574,-4.860507
35773,213,101.597,0.702828,-4.011532,-5.427959
35774,186,107.685,0.578188,-4.418003,-5.436578
35775,207,99.346,0.157482,-0.221374,-5.636067
35776,213,96.534,0.454946,-2.823766,-5.734678
35777,204,96.951,0.877469,-5.242960,-5.820258
35778,198,106.321,0.469290,-2.993123,-6.066440
35779,218,99.263,0.423291,-2.908201,-6.043929
35780,202,104.728,0.758856,-4.854085,-5.642789
35781,203,104.341,0.259061,-1.438233,-5.806932
35782,187,99.693,0.960116,-5.000938,-4.986075
35783,203,98.237,1.031745,-5.557891,-4.848184
35784,185,98.847,0.719756,-4.875118,-5.069520
35785,206,97.696,0.257757,-1.316353,-5.902939
35786,214,100.888,0.152921,-0.345726,-5.739326
35787,200,106.700,0.717652,-5.008401,-5.649298
35788,193,101.683,0.530421,-3.813123,-5.481859
35789,189,102.365,0.429000,-2.805070,-5.950795
35790,211,104.791,0.212098,-0.954930,-5.866536
35791,191,108.562,0.314425,-2.150953,-5.923877
35792,193,106.792,0.614377,-4.212872,-5.509324
35793,212,103.619,0.440178,-3.298538,-5.906766
35794,193,97.100,0.842286,-4.484696,-5.405503
35795,212,97.957,0.828559,-5.992926,-4.841033
35796,200,99.730,0.292394,-1.362945,-5.690846
35797,202,104.083,0.577244,-4.604732,-5.626108
35798,201,107.986,0.884600,-4.813844,-5.255618
35799,208,95.553,0.852830,-4.793340,-6.012908
35800,204,97.012,0.939133,-5.513982,-5.412451
35801,186,102.955,0.832553,-5.159637,-5.659499
35802,185,102.154,0.830255,-5.465059,-5.303089
35803,194,101.838,0.633052,-4.308390,-5.358356
35804,182,108.251,0.868280,-4.716831,-5.630401
35805,188,104.622,0.664627,-4.162376,-5.044994
35806,184,101.095,0.516569,-3.949230,-5.751795
35807,215,105.158,0.754374,-5.019310,-5.210963
35808,198,101.199,0.920389,-5.588737,-5.473517
35809,212,103.866,0.799554,-5.196610,-5.300948
35810,218,107.076,0.227563,-1.140579,-5.817929
35811,182,96.108,0.836870,-4.915027,-5.334406
35812,208,100.352,0.556922,-3.114910,-5.505491
35813,209,104.797,0.245374,-1.072155,-5.768566
35814,186,105.058,0.839566,-4.864591,-5.441715
35815,199,101.152,0.880084,-5.168410,-5.333062
35816,204,105.747,0.974345,-5.652567,-5.393217
35817,200,106.397,0.225490,-0.763180,-5.856305
35818,198,103.470,0.296616,-2.067511,-5.497524
35819,188,101.812,0.563300,-3.504281,-5.948980
35820,203,104.774,0.928644,-5.099557,-5.493336
35821,207,102.331,0.876947,-5.125732,-5.007313
35822,204,97.146,0.575087,-4.094176,-5.638009
35823,211,101.117,0.725859,-5.300613,-5.362721
35824,202,98.650,0.704402,-4.575304,-5.160831
35825,215,101.107,0.681134,-4.512993,-5.718790
35826,216,98.418,0.732470,-4.800073,-5.502076
35827,218,97.218,0.665603,-3.538349,-5.274068
35828,210,102.045,0.883052,-4.960449,-5.249613
35829,211,107.786,0.346916,-2.145358,-5.639770
35830,181,100.793,0.607099,-4.246067,-5.613180
35831,216,103.176,0.419377,-3.770043,-5.915219
35832,216,103.554,0.719614,-4.500112,-4.921402
35833,212,104.936,0.284028,-1.521917,-5.819450
35834,208,103.762,0.781836,-5.283141,-5.036550
35835,219,104.099,0.935190,-5.741293,-5.293965
35836,196,103.451,0.951628,-5.068669,-5.033018
35837,206,108.132,1.027604,-4.617029,-5.854718
35838,182,106.153,0.668654,-4.806892,-5.316455
35839,209,98.097,0.443747,-3.354860,-5.697173
35840,212,106.652,0.715849,-4.631959,-5.237032
35841,219,101.612,0.320271,-1.544007,-5.811823
35842,186,107.373,0.858738,-5.252751,-5.241607
35843,198,96.319,0.880630,-5.570405,-5.338092
35844,184,102.856,0.925971,-4.657086,-5.588154
35845,206,104.312,0.577297,-4.143328,-5.652527
35846,192,95.673,0.551760,-3.519660,-5.652961
35847,188,104.726,0.994325,-4.943932,-5.520019
35848,200,104.402,0.776090,-5.048960,-4.914931
35849,182,99.704,0.711920,-5.094653,-5.334122
35850,196,96.781,0.357484,-2.162164,-5.823981
35851,214,97.477,0.525774,-4.167148,-5.406042
35852,204,95.856,0.872991,-4.825880,-5.299912
35853,197,104.161,0.768139,-4.858592,-5.078089
35854,193,106.965,0.472425,-3.611441,-5.835472
35855,189,103.045,0.509594,-3.704173,-5.338057
35856,218,101.687,0.332402,-2.330471,-6.294340
35857,216,100.585,0.670810,-5.193020,-5.230312
35858,210,102.800,0.793112,-5.284374,-5.532490
35859,195,107.687,0.880604,-4.672454,-5.074788
35860,216,99.375,0.481888,-3.064160,-5.104825
35861,212,96.579,0.413986,-3.582665,-5.926449
35862,194,108.769,0.471897,-3.440051,-5.348584
35863,194,96.203,0.663977,-4.410764,-5.330041
35864,194,95.528,0.553716,-4.462590,-5.387274
35865,181,100.907,0.369392,-2.581352,-5.857952
35866,186,96.581,0.654909,-4.816554,-4.822615
35867,192,108.642,0.849002,-4.577058,-5.633576
35868,204,103.066,0.846270,-4.532045,-5.464584
35869,185,105.435,0.626308,-4.632143,-5.231507
35870,199,106.370,0.380633,-2.475723,-5.904652
35871,185,95.411,0.896542,-4.628611,-5.033198
35872,201,95.003,0.911300,-5.193331,-5.171742
35873,210,101.878,0.918959,-4.728422,-5.205550
35874,218,96.240,0.820877,-4.743183,-4.895097
35875,191,103.992,0.776459,-4.377453,-5.334999
35876,193,107.598,0.362680,-3.025085,-6.109520
35877,181,105.848,0.596269,-4.314489,-5.223744
35878,196,107.064,0.202685,-0.630701,-6.062983
35879,189,108.651,0.566450,-4.541756,-5.825995
35880,201,96.173,0.910680,-4.359411,-5.589550
35881,203,98.363,0.742903,-4.011168,-5.131633
35882,200,107.406,0.914424,-5.235483,-5.422719
35883,204,101.156,0.635371,-5.224331,-5.257366
35884,188,106.580,0.629326,-4.339460,-5.139450
35885,213,102.437,0.626518,-4.538570,-5.693594
35886,216,104.401,0.854559,-5.379623,-5.774434
35887,190,95.419,0.349482,-2.650169,-6.030052
35888,187,101.192,0.808918,-4.508565,-4.817054
35889,200,97.138,0.931706,-4.698253,-5.790992
35890,191,101.607,0.715622,-4.141877,-5.273975
35891,207,96.017,0.651627,-4.588150,-5.407492
35892,213,106.105,0.805453,-5.130407,-6.072712
35893,193,104.368,0.091368,0.534444,-5.748377
35894,199,99.851,0.886487,-4.996206,-5.061675
35895,214,105.130,0.400411,-3.374843,-5.839926
35896,181,108.038,0.905325,-4.749334,-5.740430
35897,212,104.830,0.946336,-5.088165,-5.429291
35898,216,107.922,0.677739,-4.373658,-5.380609
35899,182,105.943,0.529078,-3.955704,-5.329188
35900,194,98.625,0.129854,0.121419,-5.668861
35901,189,104.192,0.440113,-3.279194,-5.904147
35902,213,101.715,0.342588,-2.776203,-6.167123
35903,201,108.635,0.197211,-1.141569,-6.022696
35904,185,100.820,0.880834,-4.709116,-5.356181
35905,206,99.973,0.670597,-4.672429,-5.406663
35906,213,98.449,0.655911,-4.530082,-5.004375
35907,217,106.807,0.111600,0.393888,-5.904559
35908,207,103.300,0.764052,-5.359800,-5.270720
35909,200,101.973,0.767113,-4.458178,-4.408087
35910,198,95.315,0.951395,-4.870666,-5.021581
35911,206,101.506,0.475709,-3.568573,-6.013737
35912,210,101.451,0.715577,-4.074269,-5.276987
35913,209,106.519,0.776311,-4.056323,-5.743517
35914,207,104.690,0.796404,-4.897169,-5.664899
35915,205,104.361,0.704259,-5.206975,-5.195003
35916,180,104.817,0.399848,-2.708890,-5.844897
35917,208,105.446,0.440124,-3.228720,-5.455980
35918,197,98.509,0.616308,-4.535112,-5.413180
35919,189,108.124,0.860938,-4.979331,-5.244948
35920,216,99.531,0.951169,-5.329765,-4.985187
35921,204,107.531,0.393089,-3.051549,-5.960342
35922,186,103.411,0.923898,-5.436534,-5.268455
35923,200,104.655,0.715095,-4.657065,-5.599448
35924,202,98.030,0.551391,-4.058688,-5.535640
35925,208,99.222,0.892264,-4.758235,-5.366026
35926,184,104.245,0.485019,-3.023092,-5.944081
35927,207,104.996,0.826712,-4.363584,-5.058167
35928,186,96.212,0.900831,-5.672957,-5.491970
35929,180,98.210,0.915583,-4.734009,-5.768383
35930,180,107.788,0.488201,-3.672386,-5.506783
35931,183,106.685,0.848158,-5.138012,-4.928481
35932,214,105.763,0.944682,-5.025942,-5.681783
35933,215,96.256,0.720456,-4.928729,-5.461253
35934,188,95.933,0.344273,-2.504406,-5.901892
35935,195,95.498,0.725823,-4.937426,-5.366517
35936,209,108.642,0.391914,-2.681008,-5.612402
35937,183,96.349,0.462307,-3.273224,-5.514130
35938,215,104.116,0.444923,-3.551629,-5.855492
35939,189,99.612,0.462048,-3.997338,-5.493081
35940,189,104.359,0.639487,-3.704187,-5.783675
35941,205,106.011,0.411148,-3.817374,-5.874917
35942,201,102.828,0.750307,-4.904202,-5.606882
35943,199,105.214,0.456755,-3.637220,-5.543628
35944,215,104.740,0.556522,-3.868668,-5.473643
35945,204,100.964,0.756748,-4.187901,-5.413937
35946,217,107.028,0.872438,-5.497128,-5.099912
35947,199,102.554,0.686470,-4.818449,-5.611813
35948,193,108.953,0.145996,-0.152505,-5.816809
35949,214,100.558,0.825412,-4.858263,-5.391285
35950,198,106.147,0.235774,-1.294568,-6.032812
35951,205,108.920,0.900305,-5.074244,-5.222956
35952,219,103.587,0.501346,-3.513944,-5.841703
35953,207,106.293,0.755317,-4.535083,-5.178522
35954,195,108.539,0.729307,-4.782139,-5.087794
35955,181,96.054,0.562218,-3.856850,-5.810942
35956,208,98.935,0.639742,-3.616294,-5.237791
35957,187,104.929,0.599656,-4.820925,-5.419878
35958,194,103.944,0.925502,-5.086786,-5.557883
35959,189,99.179,0.665143,-4.830717,-4.784887
35960,186,96.604,0.796117,-5.136388,-5.665198
35961,192,95.159,0.472238,-3.664283,-5.652672
35962,186,106.962,0.837476,-4.916441,-5.604531
35963,209,108.986,0.805337,-5.814018,-5.292576
35964,186,99.807,0.392316,-3.268113,-5.678030
35965,183,99.461,0.834415,-5.103599,-5.206954
35966,180,106.122,0.902200,-4.788928,-4.721761
35967,205,101.972,0.749111,-5.267321,-5.102251
35968,199,97.432,0.379389,-2.449913,-6.105705
35969,210,108.288,0.309228,-2.048424,-5.663304
35970,213,104.685,1.002270,-5.929877,-4.635748
35971,216,107.134,0.598950,-3.983955,-5.615310
35972,194,105.193,0.715745,-4.818561,-5.298540
35973,183,101.929,0.866400,-3.919731,-5.651802
35974,209,101.579,1.000426,-5.078891,-5.515103
35975,191,98.260,0.579429,-4.373447,-5.306054
35976,203,103.889,0.782187,-5.239052,-5.478945
35977,199,108.573,0.676467,-4.363482,-5.407550
35978,190,104.179,0.869624,-5.230908,-5.420840
35979,203,100.637,0.361265,-2.213601,-6.029117
35980,217,96.201,0.743916,-4.772070,-5.347666
35981,209,96.429,0.776876,-5.007329,-5.592161
35982,188,95.264,0.638409,-4.631730,-5.047225
35983,212,97.079,0.600121,-4.626128,-5.417807
35984,211,101.780,0.715791,-4.834722,-5.239520
35985,181,105.894,0.380972,-2.731416,-5.902404
35986,188,104.031,0.475599,-3.684628,-5.749032
35987,198,99.369,0.127660,-0.081433,-5.840767
35988,194,107.723,0.705267,-4.600611,-5.291892
35989,199,104.896,0.574721,-4.197688,-5.253308
35990,201,96.735,0.341516,-2.689264,-5.968652
35991,186,97.002,0.767871,-5.360770,-5.285135
35992,183,106.726,0.736726,-4.641887,-5.119909
35993,206,103.750,0.567213,-4.316932,-5.749533
35994,187,95.450,0.547330,-3.967973,-5.767504
35995,210,95.617,0.636890,-4.117868,-5.774008
35996,206,102.126,0.535296,-4.190303,-5.933165
35997,218,102.253,0.798909,-5.606247,-5.251766
35998,195,99.784,0.825992,-6.395630,-5.190062
35999,198,106.069,0.632261,-3.894374,-5.471737
36000,206,97.305,0.669905,-5.440039,-5.122429
36001,198,108.115,0.419828,-3.059911,-5.518910
36002,184,99.713,0.932425,-3.855838,-4.832090
36003,210,106.165,0.362310,-3.107397,-5.762151
36004,188,98.168,0.728787,-5.474577,-5.312213
36005,190,103.892,0.683790,-4.780480,-5.158602
36006,196,98.528,0.472471,-4.022968,-5.677505
36007,214,103.207,0.841550,-4.966161,-4.975195
36008,187,99.696,0.237969,-0.985238,-5.762116
36009,203,104.034,0.624669,-4.755600,-4.953787
36010,217,107.512,0.648052,-4.030836,-5.093393
36011,181,108.716,0.292523,-2.287492,-5.828251
36012,190,100.433,0.737071,-5.061873,-4.970413
36013,190,95.998,0.851802,-5.030434,-5.198236
36014,199,102.595,0.597591,-4.429297,-5.712093
36015,215,95.124,0.715890,-5.222723,-5.052401
36016,180,99.488,0.717183,-4.368840,-5.191684
36017,219,96.319,0.904806,-5.891594,-5.969620
36018,201,96.218,0.225615,-1.299684,-5.877065
36019,203,107.439,0.518585,-3.597562,-5.893645
36020,192,101.277,0.370682,-2.926515,-5.837976
36021,207,108.160,0.439749,-2.940979,-5.781160
36022,199,107.075,0.544212,-4.093245,-5.469641
36023,200,102.291,0.799520,-4.600466,-5.312353
36024,191,97.186,0.630737,-4.349575,-5.487185
36025,192,101.418,0.435376,-3.342859,-5.614081
36026,214,105.272,0.970979,-5.021069,-4.658412
36027,183,97.294,0.277591,-1.555235,-6.007409
36028,203,97.218,0.349563,-2.503885,-5.834341
36029,189,95.985,0.833133,-4.913846,-5.263480
36030,215,103.704,0.868015,-4.512223,-5.381360
36031,202,97.577,0.671756,-4.928552,-5.088001
36032,212,97.342,0.725607,-5.049835,-5.522416
36033,200,97.932,0.891522,-5.394893,-5.319088
36034,219,95.092,0.608539,-4.505558,-5.182305
36035,215,106.560,0.466409,-3.827606,-5.703723
36036,183,102.191,0.589900,-4.367482,-5.415393
36037,200,103.371,0.920783,-4.496055,-5.042026
36038,197,106.502,0.377924,-2.700168,-5.707084
36039,210,107.020,0.359319,-2.656573,-5.815164
36040,181,103.190,0.950966,-4.180444,-5.365536
36041,204,99.671,0.689088,-4.411434,-5.216927
36042,182,97.839,0.599197,-4.523284,-5.408759
36043,212,102.359,0.565725,-3.912339,-5.248069
36044,194,105.114,0.376399,-2.580916,-5.888413
36045,194,107.261,0.266012,-1.529911,-5.906297
36046,180,102.798,0.756927,-4.888332,-5.405483
36047,201,105.427,0.455088,-3.251714,-5.705593
36048,180,95.198,0.936930,-5.602998,-5.580810
36049,195,105.688,0.468375,-3.916770,-5.104769
36050,205,104.959,0.600374,-3.925484,-5.177827
36051,199,107.793,0.445735,-3.109512,-5.921479
36052,186,104.502,0.458281,-3.049492,-5.837163
36053,205,107.875,0.684672,-4.432633,-5.493255
36054,192,103.848,0.620919,-3.983630,-5.751821
36055,193,98.370,1.003880,-4.782319,-5.725378
36056,187,100.379,0.535782,-3.325138,-5.424170
36057,195,101.850,0.403465,-3.404605,-5.612345
36058,185,97.753,0.576106,-4.015098,-5.353688
36059,201,107.064,0.175612,-0.360718,-5.933043
36060,219,96.772,0.801796,-5.118512,-5.288336
36061,199,101.194,0.813053,-5.469850,-5.483470
36062,202,108.811,0.709538,-5.017763,-5.480243
36063,206,102.893,0.587302,-3.683944,-5.591904
36064,189,96.353,0.496326,-3.127331,-5.867536
36065,202,102.623,0.845583,-4.761062,-5.568836
36066,204,103.963,1.023449,-4.780212,-5.275574
36067,196,106.950,0.273367,-1.667170,-5.625832
36068,200,96.030,0.653411,-4.811589,-5.344749
36069,185,96.192,1.006766,-4.545991,-6.165488
36070,193,107.778,0.581213,-4.411984,-5.431619
36071,183,98.718,0.960637,-4.074851,-5.487577
36072,184,97.301,0.436549,-2.847677,-5.692514
36073,185,103.723,0.579124,-4.831047,-5.240918
36074,215,106.356,0.636975,-4.731986,-5.737176
36075,208,105.033,0.907031,-4.902411,-5.236611
36076,188,98.510,0.555209,-3.398153,-5.211934
36077,212,98.678,0.817317,-5.042713,-5.058326
36078,193,107.477,0.983258,-4.995669,-4.820498
36079,193,108.825,0.168822,-0.598485,-5.893140
36080,216,101.142,0.938377,-6.204991,-5.601060
36081,199,106.813,0.256434,-1.414335,-5.892787
36082,188,100.434,0.528957,-3.706603,-5.823663
36083,210,103.136,0.515571,-3.997171,-5.283479
36084,182,97.871,0.562799,-3.614683,-4.916277
36085,180,98.119,0.783734,-5.008691,-5.617426
36086,208,100.342,0.538541,-3.752464,-5.788514
36087,188,107.105,0.969168,-5.235786,-5.203661
36088,214,101.391,0.487214,-4.062479,-6.079350
36089,192,108.737,0.813884,-5.377623,-5.629101
36090,203,107.556,0.770910,-5.188832,-4.938548
36091,192,101.845,0.234916,-1.582598,-5.798320
36092,192,104.997,0.408434,-2.606637,-5.725758
