event_id,user_id,session_min,page_views,add_to_cart,revenue_usd,device_score,region_id,day_of_week,hour_utc,anomaly_score
9070,1269,26,74,0,34.44,0.97,10,4,21,0.095
9071,1270,27,82,0,36.17,0.10,11,5,22,0.098
9072,1271,28,90,0,37.90,0.23,12,6,23,0.101
9073,1272,29,79,0,39.63,0.36,1,0,0,0.104
9074,1273,30,87,0,41.36,0.49,2,1,1,0.107
9075,1274,31,76,0,43.09,0.62,3,2,2,0.110
9076,1275,32,84,1,44.83,0.75,4,3,3,0.113
9077,1276,33,92,0,46.56,0.88,5,4,4,0.116
9078,1277,34,81,0,48.29,0.01,6,5,5,0.120
9079,1278,35,89,0,50.02,0.14,7,6,6,0.123
9080,1279,36,97,0,51.75,0.27,8,0,7,0.126
9081,1280,37,86,0,53.48,0.40,9,1,8,0.129
9082,1281,38,94,0,55.21,0.53,10,2,9,0.133
9083,1282,39,83,0,56.94,0.66,11,3,10,0.136
9084,1283,40,91,0,58.67,0.79,12,4,11,0.139
9085,1284,41,99,0,60.40,0.92,1,5,12,0.142
9086,1285,42,88,0,62.13,0.05,2,6,13,0.146
9087,1286,43,96,1,63.87,0.18,3,0,14,0.149
9088,1287,44,104,0,65.60,0.31,4,1,15,0.153
9089,1288,45,93,0,67.33,0.44,5,2,16,0.156
9090,1289,46,101,0,69.06,0.57,6,3,17,0.159
9091,1290,2,109,0,70.79,0.70,7,4,18,0.163
9092,1291,3,98,0,72.52,0.83,8,5,19,0.166
9093,1292,4,106,0,74.25,0.96,9,6,20,0.170
9094,1293,5,95,0,75.98,0.09,10,0,21,0.173
9095,1294,6,103,0,77.71,0.22,11,1,22,0.177
9096,1295,7,111,0,79.44,0.35,12,2,23,0.180
9097,1296,8,100,0,81.18,0.48,1,3,0,0.183
9098,1297,9,108,1,82.91,0.61,2,4,1,0.187
9099,1298,10,116,0,84.64,0.74,3,5,2,0.190
9100,1299,11,105,0,86.37,0.87,4,6,3,0.194
9101,1300,12,113,0,88.10,0.00,5,0,4,0.197
9102,1301,13,102,0,0.83,0.13,6,1,5,0.201
9103,1302,14,110,0,2.56,0.26,7,2,6,0.204
9104,1303,15,118,0,4.29,0.39,8,3,7,0.208
9105,1304,16,107,0,6.02,0.52,9,4,8,0.211
9106,1305,17,115,0,7.75,0.65,10,5,9,0.215
9107,1306,18,123,0,9.49,0.78,11,6,10,0.218
9108,1307,19,112,0,11.22,0.91,12,0,11,0.222
9109,1308,20,120,1,12.95,0.04,1,1,12,0.225
9110,1309,21,128,0,14.68,0.17,2,2,13,0.229
9111,1310,22,117,0,16.41,0.30,3,3,14,0.232
9112,1311,23,125,0,18.14,0.43,4,4,15,0.235
9113,1312,24,114,0,19.87,0.56,5,5,16,0.239
9114,1313,25,122,0,21.60,0.69,6,6,17,0.242
9115,1314,26,130,0,23.33,0.82,7,0,18,0.246
9116,1315,27,119,0,25.06,0.95,8,1,19,0.249
9117,1316,28,127,0,26.80,0.08,9,2,20,0.252
9118,1317,29,135,0,28.53,0.21,10,3,21,0.256
9119,1318,30,124,0,30.26,0.34,11,4,22,0.259
9120,1319,31,132,1,31.99,0.47,12,5,23,0.262
9121,1320,32,1,0,33.72,0.60,1,6,0,0.265
9122,1321,33,9,0,35.45,0.73,2,0,1,0.269
9123,1322,34,17,0,37.18,0.86,3,1,2,0.272
9124,1323,35,6,0,38.91,0.99,4,2,3,0.275
9125,1324,36,14,0,40.64,0.12,5,3,4,0.278
9126,1325,37,22,0,42.38,0.25,6,4,5,0.281
9127,1326,38,11,0,44.11,0.38,7,5,6,0.284
9128,1327,39,19,0,45.84,0.51,8,6,7,0.287
9129,1328,40,27,0,47.57,0.64,9,0,8,0.290
9130,1329,41,16,0,49.30,0.77,10,1,9,0.293
9131,1330,42,24,1,51.03,0.90,11,2,10,0.296
9132,1331,43,13,0,52.76,0.03,12,3,11,0.299
9133,1332,44,21,0,54.49,0.16,1,4,12,0.302
9134,1333,45,29,0,56.22,0.29,2,5,13,0.305
9135,1334,46,18,0,57.95,0.42,3,6,14,0.307
9136,1335,2,26,0,59.68,0.55,4,0,15,0.310
9137,1336,3,34,0,61.42,0.68,5,1,16,0.313
9138,1337,4,23,0,63.15,0.81,6,2,17,0.315
9139,1338,5,31,0,64.88,0.94,7,3,18,0.318
9140,1339,6,20,0,66.61,0.07,8,4,19,0.321
9141,1340,7,28,0,68.34,0.20,9,5,20,0.323
9142,1341,8,36,1,70.07,0.33,10,6,21,0.326
9143,1342,9,25,0,71.80,0.46,11,0,22,0.328
9144,1343,10,33,0,73.53,0.59,12,1,23,0.330
9145,1344,11,41,0,75.26,0.72,1,2,0,0.333
9146,1345,12,30,0,76.99,0.85,2,3,1,0.335
9147,1346,13,38,0,78.73,0.98,3,4,2,0.337
9148,1347,14,46,0,80.46,0.11,4,5,3,0.339
9149,1348,15,35,0,82.19,0.24,5,6,4,0.341
9150,1349,16,43,0,83.92,0.37,6,0,5,0.343
9151,1350,17,32,0,85.65,0.50,7,1,6,0.345
9152,1351,18,40,0,87.38,0.63,8,2,7,0.347
9153,1352,19,48,1,0.11,0.76,9,3,8,0.349
9154,1353,20,37,0,1.84,0.89,10,4,9,0.351
9155,1354,21,45,0,3.57,0.02,11,5,10,0.353
9156,1355,22,53,0,5.30,0.15,12,6,11,0.355
9157,1356,23,42,0,7.04,0.28,1,0,12,0.356
9158,1357,24,50,0,8.77,0.41,2,1,13,0.358
9159,1358,25,39,0,10.50,0.54,3,2,14,0.359
9160,1359,26,47,0,12.23,0.67,4,3,15,0.361
9161,1360,27,55,0,13.96,0.80,5,4,16,0.362
9162,1361,28,44,0,15.69,0.93,6,5,17,0.363
9163,1362,29,52,0,17.42,0.06,7,6,18,0.365
9164,1363,30,60,1,19.15,0.19,8,0,19,0.366
9165,1364,31,49,0,20.88,0.32,9,1,20,0.367
9166,1365,32,57,0,22.61,0.45,10,2,21,0.368
9167,1366,33,65,0,24.35,0.58,11,3,22,0.369
9168,1367,34,54,0,26.08,0.71,12,4,23,0.370
9169,1368,35,62,0,27.81,0.84,1,5,0,0.371
9170,1369,36,51,0,29.54,0.97,2,6,1,0.372
9171,1370,37,59,0,31.27,0.10,3,0,2,0.372
9172,1371,38,67,0,33.00,0.23,4,1,3,0.373
9173,1372,39,56,0,34.73,0.36,5,2,4,0.374
9174,1373,40,64,0,36.46,0.49,6,3,5,0.374
9175,1374,41,72,1,38.19,0.62,7,4,6,0.374
9176,1375,42,61,0,39.92,0.75,8,5,7,0.375
9177,1376,43,69,0,41.66,0.88,9,6,8,0.375
9178,1377,44,58,0,43.39,0.01,10,0,9,0.375
9179,1378,45,66,0,45.12,0.14,11,1,10,0.376
9180,1379,46,74,0,46.85,0.27,12,2,11,0.376
9181,1380,2,63,0,48.58,0.40,1,3,12,0.376
9182,1381,3,71,0,50.31,0.53,2,4,13,0.376
9183,1382,4,79,0,52.04,0.66,3,5,14,0.375
9184,1383,5,68,0,53.77,0.79,4,6,15,0.375
9185,1384,6,76,0,55.50,0.92,5,0,16,0.375
9186,1385,7,84,1,57.23,0.05,6,1,17,0.375
9187,1386,8,73,0,58.97,0.18,7,2,18,0.374
9188,1387,9,81,0,60.70,0.31,8,3,19,0.374
9189,1388,10,70,0,62.43,0.44,9,4,20,0.373
9190,1389,11,78,0,64.16,0.57,10,5,21,0.372
9191,1390,12,86,0,65.89,0.70,11,6,22,0.372
9192,1391,13,75,0,67.62,0.83,12,0,23,0.371
9193,1392,14,83,0,69.35,0.96,1,1,0,0.370
9194,1393,15,91,0,71.08,0.09,2,2,1,0.369
9195,1394,16,80,0,72.81,0.22,3,3,2,0.368
9196,1395,17,88,0,74.54,0.35,4,4,3,0.367
9197,1396,18,77,1,76.28,0.48,5,5,4,0.366
9198,1397,19,85,0,78.01,0.61,6,6,5,0.365
9199,1398,20,93,0,79.74,0.74,7,0,6,0.363
9200,1399,21,82,0,81.47,0.87,8,1,7,0.362
9201,1400,22,90,0,83.20,0.00,9,2,8,0.361
9202,1401,23,98,0,84.93,0.13,10,3,9,0.359
9203,1402,24,87,0,86.66,0.26,11,4,10,0.358
9204,1403,25,95,0,88.39,0.39,12,5,11,0.356
9205,1404,26,103,0,1.12,0.52,1,6,12,0.354
9206,1405,27,92,0,2.85,0.65,2,0,13,0.352
9207,1406,28,100,0,4.59,0.78,3,1,14,0.351
9208,1407,29,89,1,6.32,0.91,4,2,15,0.349
9209,1408,30,97,0,8.05,0.04,5,3,16,0.347
9210,1409,31,105,0,9.78,0.17,6,4,17,0.345
9211,1410,32,94,0,11.51,0.30,7,5,18,0.343
9212,1411,33,102,0,13.24,0.43,8,6,19,0.340
9213,1412,34,110,0,14.97,0.56,9,0,20,0.338
9214,1413,35,99,0,16.70,0.69,10,1,21,0.336
9215,1414,36,107,0,18.43,0.82,11,2,22,0.333
9216,1415,37,96,0,20.16,0.95,12,3,23,0.331
9217,1416,38,104,0,21.90,0.08,1,4,0,0.329
9218,1417,39,112,0,23.63,0.21,2,5,1,0.326
9219,1418,40,101,1,25.36,0.34,3,6,2,0.323
9220,1419,41,109,0,27.09,0.47,4,0,3,0.321
9221,1420,42,117,0,28.82,0.60,5,1,4,0.318
9222,1421,43,106,0,30.55,0.73,6,2,5,0.315
9223,1422,44,114,0,32.28,0.86,7,3,6,0.312
9224,1423,45,122,0,34.01,0.99,8,4,7,0.309
9225,1424,46,111,0,35.74,0.12,9,5,8,0.306
9226,1425,2,119,0,37.48,0.25,10,6,9,0.303
9227,1426,3,108,0,39.21,0.38,11,0,10,0.300
9228,1427,4,116,0,40.94,0.51,12,1,11,0.297
9229,1428,5,124,0,42.67,0.64,1,2,12,0.294
9230,1429,6,113,1,44.40,0.77,2,3,13,0.291
9231,1430,7,121,0,46.13,0.90,3,4,14,0.288
9232,1431,8,129,0,47.86,0.03,4,5,15,0.284
9233,1432,9,118,0,49.59,0.16,5,6,16,0.281
9234,1433,10,126,0,51.32,0.29,6,0,17,0.278
9235,1434,11,115,0,53.05,0.42,7,1,18,0.274
9236,1435,12,123,0,54.78,0.55,8,2,19,0.271
9237,1436,13,131,0,56.52,0.68,9,3,20,0.267
9238,1437,14,120,0,58.25,0.81,10,4,21,0.263
9239,1438,15,128,0,59.98,0.94,11,5,22,0.260
9240,1439,16,136,0,61.71,0.07,12,6,23,0.256
9241,1440,17,5,1,63.44,0.20,1,0,0,0.252
9242,1441,18,13,0,65.17,0.33,2,1,1,0.249
9243,1442,19,21,0,66.90,0.46,3,2,2,0.245
9244,1443,20,10,0,68.63,0.59,4,3,3,0.241
9245,1444,21,18,0,70.36,0.72,5,4,4,0.237
9246,1445,22,7,0,72.09,0.85,6,5,5,0.233
9247,1446,23,15,0,73.83,0.98,7,6,6,0.229
9248,1447,24,23,0,75.56,0.11,8,0,7,0.225
9249,1448,25,12,0,77.29,0.24,9,1,8,0.221
9250,1449,26,20,0,79.02,0.37,10,2,9,0.217
9251,1450,27,28,0,80.75,0.50,11,3,10,0.213
9252,1451,28,17,1,82.48,0.63,12,4,11,0.209
9253,1452,29,25,0,84.21,0.76,1,5,12,0.205
9254,1453,30,14,0,85.94,0.89,2,6,13,0.201
9255,1454,31,22,0,87.67,0.02,3,0,14,0.197
9256,1455,32,30,0,0.40,0.15,4,1,15,0.193
9257,1456,33,19,0,2.14,0.28,5,2,16,0.189
9258,1457,34,27,0,3.87,0.41,6,3,17,0.184
9259,1458,35,35,0,5.60,0.54,7,4,18,0.180
9260,1459,36,24,0,7.33,0.67,8,5,19,0.176
9261,1460,37,32,0,9.06,0.80,9,6,20,0.172
9262,1461,38,40,0,10.79,0.93,10,0,21,0.167
9263,1462,39,29,1,12.52,0.06,11,1,22,0.163
9264,1463,40,37,0,14.25,0.19,12,2,23,0.159
9265,1464,41,26,0,15.98,0.32,1,3,0,0.155
9266,1465,42,34,0,17.71,0.45,2,4,1,0.150
9267,1466,43,42,0,19.45,0.58,3,5,2,0.146
9268,1467,44,31,0,21.18,0.71,4,6,3,0.142
9269,1468,45,39,0,22.91,0.84,5,0,4,0.137
9270,1469,46,47,0,24.64,0.97,6,1,5,0.133
9271,1470,2,36,0,26.37,0.10,7,2,6,0.129
9272,1471,3,44,0,28.10,0.23,8,3,7,0.125
9273,1472,4,33,0,29.83,0.36,9,4,8,0.120
9274,1473,5,41,1,31.56,0.49,10,5,9,0.116
9275,1474,6,49,0,33.29,0.62,11,6,10,0.112
9276,1475,7,38,0,35.02,0.75,12,0,11,0.107
9277,1476,8,46,0,36.76,0.88,1,1,12,0.103
9278,1477,9,54,0,38.49,0.01,2,2,13,0.099
9279,1478,10,43,0,40.22,0.14,3,3,14,0.095
9280,1479,11,51,0,41.95,0.27,4,4,15,0.090
9281,1480,12,59,0,43.68,0.40,5,5,16,0.086
9282,1481,13,48,0,45.41,0.53,6,6,17,0.082
9283,1482,14,56,0,47.14,0.66,7,0,18,0.078
9284,1483,15,45,0,48.87,0.79,8,1,19,0.073
9285,1484,16,53,1,50.60,0.92,9,2,20,0.069
9286,1485,17,61,0,52.33,0.05,10,3,21,0.065
9287,1486,18,50,0,54.07,0.18,11,4,22,0.061
9288,1487,19,58,0,55.80,0.31,12,5,23,0.057
9289,1488,20,66,0,57.53,0.44,1,6,0,0.053
9290,1489,21,55,0,59.26,0.57,2,0,1,0.049
9291,1490,22,63,0,60.99,0.70,3,1,2,0.045
9292,1491,23,52,0,62.72,0.83,4,2,3,0.041
9293,1492,24,60,0,64.45,0.96,5,3,4,0.037
9294,1493,25,68,0,66.18,0.09,6,4,5,0.033
9295,1494,26,57,0,67.91,0.22,7,5,6,0.029
9296,1495,27,65,1,69.64,0.35,8,6,7,0.025
9297,1496,28,73,0,71.38,0.48,9,0,8,0.021
9298,1497,29,62,0,73.11,0.61,10,1,9,0.017
9299,1498,30,70,0,74.84,0.74,11,2,10,0.014
9300,1499,31,78,0,76.57,0.87,12,3,11,0.010
9301,1500,32,67,0,78.30,0.00,1,4,12,0.010
9302,1501,33,75,0,80.03,0.13,2,5,13,0.010
9303,1502,34,64,0,81.76,0.26,3,6,14,0.010
9304,1503,35,72,0,83.49,0.39,4,0,15,0.010
9305,1504,36,80,0,85.22,0.52,5,1,16,0.010
9306,1505,37,69,0,86.95,0.65,6,2,17,0.010
9307,1506,38,77,1,88.69,0.78,7,3,18,0.010
9308,1507,39,85,0,1.42,0.91,8,4,19,0.010
9309,1508,40,74,0,3.15,0.04,9,5,20,0.010
9310,1509,41,82,0,4.88,0.17,10,6,21,0.010
9311,1510,42,71,0,6.61,0.30,11,0,22,0.010
9312,1511,43,79,0,8.34,0.43,12,1,23,0.010
9313,1512,44,87,0,10.07,0.56,1,2,0,0.010
9314,1513,45,76,0,11.80,0.69,2,3,1,0.010
9315,1514,46,84,0,13.53,0.82,3,4,2,0.010
9316,1515,2,92,0,15.26,0.95,4,5,3,0.010
9317,1516,3,81,0,17.00,0.08,5,6,4,0.010
9318,1517,4,89,1,18.73,0.21,6,0,5,0.010
9319,1518,5,97,0,20.46,0.34,7,1,6,0.010
9320,1519,6,86,0,22.19,0.47,8,2,7,0.010
9321,1520,7,94,0,23.92,0.60,9,3,8,0.010
9322,1521,8,83,0,25.65,0.73,10,4,9,0.010
9323,1522,9,91,0,27.38,0.86,11,5,10,0.010
9324,1523,10,99,0,29.11,0.99,12,6,11,0.010
9325,1524,11,88,0,30.84,0.12,1,0,12,0.010
9326,1525,12,96,0,32.58,0.25,2,1,13,0.010
9327,1526,13,104,0,34.31,0.38,3,2,14,0.010
9328,1527,14,93,0,36.04,0.51,4,3,15,0.010
9329,1528,15,101,1,37.77,0.64,5,4,16,0.010
9330,1529,16,90,0,39.50,0.77,6,5,17,0.010
9331,1530,17,98,0,41.23,0.90,7,6,18,0.010
9332,1531,18,106,0,42.96,0.03,8,0,19,0.010
9333,1532,19,95,0,44.69,0.16,9,1,20,0.010
9334,1533,20,103,0,46.42,0.29,10,2,21,0.010
9335,1534,21,111,0,48.15,0.42,11,3,22,0.010
9336,1535,22,100,0,49.88,0.55,12,4,23,0.010
9337,1536,23,108,0,51.62,0.68,1,5,0,0.010
9338,1537,24,116,0,53.35,0.81,2,6,1,0.010
9339,1538,25,105,0,55.08,0.94,3,0,2,0.010
9340,1539,26,113,1,56.81,0.07,4,1,3,0.010
9341,1540,27,102,0,58.54,0.20,5,2,4,0.010
9342,1541,28,110,0,60.27,0.33,6,3,5,0.010
9343,1542,29,118,0,62.00,0.46,7,4,6,0.010
9344,1543,30,107,0,63.73,0.59,8,5,7,0.010
9345,1544,31,115,0,65.46,0.72,9,6,8,0.010
9346,1545,32,123,0,67.19,0.85,10,0,9,0.010
9347,1546,33,112,0,68.93,0.98,11,1,10,0.010
9348,1547,34,120,0,70.66,0.11,12,2,11,0.010
9349,1548,35,109,0,72.39,0.24,1,3,12,0.010
9350,1549,36,117,0,74.12,0.37,2,4,13,0.010
9351,1550,37,125,1,75.85,0.50,3,5,14,0.010
9352,1551,38,114,0,77.58,0.63,4,6,15,0.010
9353,1552,39,122,0,79.31,0.76,5,0,16,0.010
9354,1553,40,130,0,81.04,0.89,6,1,17,0.010
9355,1554,41,119,0,82.77,0.02,7,2,18,0.010
9356,1555,42,127,0,84.50,0.15,8,3,19,0.010
9357,1556,43,135,0,86.24,0.28,9,4,20,0.010
9358,1557,44,124,0,87.97,0.41,10,5,21,0.010
9359,1558,45,132,0,0.70,0.54,11,6,22,0.010
9360,1559,46,121,0,2.43,0.67,12,0,23,0.010
9361,1560,2,9,0,4.16,0.80,1,1,0,0.010
9362,1561,3,17,1,5.89,0.93,2,2,1,0.010
9363,1562,4,6,0,7.62,0.06,3,3,2,0.010
9364,1563,5,14,0,9.35,0.19,4,4,3,0.010
9365,1564,6,22,0,11.08,0.32,5,5,4,0.010
9366,1565,7,11,0,12.81,0.45,6,6,5,0.010
9367,1566,8,19,0,14.55,0.58,7,0,6,0.010
9368,1567,9,8,0,16.28,0.71,8,1,7,0.010
9369,1568,10,16,0,18.01,0.84,9,2,8,0.010
9370,1569,11,24,0,19.74,0.97,10,3,9,0.010
9371,1570,12,13,0,21.47,0.10,11,4,10,0.010
9372,1571,13,21,0,23.20,0.23,12,5,11,0.010
9373,1572,14,29,1,24.93,0.36,1,6,12,0.010
9374,1573,15,18,0,26.66,0.49,2,0,13,0.010
9375,1574,16,26,0,28.39,0.62,3,1,14,0.010
9376,1575,17,34,0,30.13,0.75,4,2,15,0.010
9377,1576,18,23,0,31.86,0.88,5,3,16,0.010
9378,1577,19,31,0,33.59,0.01,6,4,17,0.010
9379,1578,20,20,0,35.32,0.14,7,5,18,0.010
9380,1579,21,28,0,37.05,0.27,8,6,19,0.010
9381,1580,22,36,0,38.78,0.40,9,0,20,0.010
9382,1581,23,25,0,40.51,0.53,10,1,21,0.010
9383,1582,24,33,0,42.24,0.66,11,2,22,0.010
9384,1583,25,41,1,43.97,0.79,12,3,23,0.010
9385,1584,26,30,0,45.70,0.92,1,4,0,0.010
9386,1585,27,38,0,47.43,0.05,2,5,1,0.010
9387,1586,28,27,0,49.17,0.18,3,6,2,0.010
9388,1587,29,35,0,50.90,0.31,4,0,3,0.010
9389,1588,30,43,0,52.63,0.44,5,1,4,0.010
9390,1589,31,32,0,54.36,0.57,6,2,5,0.010
9391,1590,32,40,0,56.09,0.70,7,3,6,0.010
9392,1591,33,48,0,57.82,0.83,8,4,7,0.010
9393,1592,34,37,0,59.55,0.96,9,5,8,0.010
9394,1593,35,45,0,61.28,0.09,10,6,9,0.010
9395,1594,36,53,1,63.01,0.22,11,0,10,0.010
9396,1595,37,42,0,64.74,0.35,12,1,11,0.010
9397,1596,38,50,0,66.48,0.48,1,2,12,0.010
9398,1597,39,39,0,68.21,0.61,2,3,13,0.010
9399,1598,40,47,0,69.94,0.74,3,4,14,0.010
9400,1599,41,55,0,71.67,0.87,4,5,15,0.010
9401,1600,42,44,0,73.40,0.00,5,6,16,0.010
9402,1601,43,52,0,75.13,0.13,6,0,17,0.010
9403,1602,44,60,0,76.86,0.26,7,1,18,0.010
9404,1603,45,49,0,78.59,0.39,8,2,19,0.010
9405,1604,46,57,0,80.32,0.52,9,3,20,0.010
9406,1605,2,46,1,82.05,0.65,10,4,21,0.010
9407,1606,3,54,0,83.79,0.78,11,5,22,0.010
9408,1607,4,62,0,85.52,0.91,12,6,23,0.010
9409,1608,5,51,0,87.25,0.04,1,0,0,0.010
9410,1609,6,59,0,88.98,0.17,2,1,1,0.010
9411,1610,7,67,0,1.71,0.30,3,2,2,0.010
9412,1611,8,56,0,3.44,0.43,4,3,3,0.010
9413,1612,9,64,0,5.17,0.56,5,4,4,0.010
9414,1613,10,72,0,6.90,0.69,6,5,5,0.010
9415,1614,11,61,0,8.63,0.82,7,6,6,0.010
9416,1615,12,69,0,10.36,0.95,8,0,7,0.010
9417,1616,13,58,1,12.10,0.08,9,1,8,0.010
9418,1617,14,66,0,13.83,0.21,10,2,9,0.010
9419,1618,15,74,0,15.56,0.34,11,3,10,0.010
9420,1619,16,63,0,17.29,0.47,12,4,11,0.010
9421,1620,17,71,0,19.02,0.60,1,5,12,0.010
9422,1621,18,79,0,20.75,0.73,2,6,13,0.010
9423,1622,19,68,0,22.48,0.86,3,0,14,0.010
9424,1623,20,76,0,24.21,0.99,4,1,15,0.010
9425,1624,21,65,0,25.94,0.12,5,2,16,0.010
9426,1625,22,73,0,27.68,0.25,6,3,17,0.010
9427,1626,23,81,0,29.41,0.38,7,4,18,0.010
9428,1627,24,70,1,31.14,0.51,8,5,19,0.010
9429,1628,25,78,0,32.87,0.64,9,6,20,0.010
9430,1629,26,86,0,34.60,0.77,10,0,21,0.013
9431,1630,27,75,0,36.33,0.90,11,1,22,0.016
9432,1631,28,83,0,38.06,0.03,12,2,23,0.019
9433,1632,29,91,0,39.79,0.16,1,3,0,0.022
9434,1633,30,80,0,41.52,0.29,2,4,1,0.025
9435,1634,31,88,0,43.25,0.42,3,5,2,0.028
9436,1635,32,77,0,44.98,0.55,4,6,3,0.031
9437,1636,33,85,0,46.72,0.68,5,0,4,0.034
9438,1637,34,93,0,48.45,0.81,6,1,5,0.037
9439,1638,35,82,1,50.18,0.94,7,2,6,0.040
9440,1639,36,90,0,51.91,0.07,8,3,7,0.044
9441,1640,37,98,0,53.64,0.20,9,4,8,0.047
9442,1641,38,87,0,55.37,0.33,10,5,9,0.050
9443,1642,39,95,0,57.10,0.46,11,6,10,0.053
9444,1643,40,84,0,58.83,0.59,12,0,11,0.056
9445,1644,41,92,0,60.56,0.72,1,1,12,0.059
9446,1645,42,100,0,62.29,0.85,2,2,13,0.062
9447,1646,43,89,0,64.03,0.98,3,3,14,0.065
9448,1647,44,97,0,65.76,0.11,4,4,15,0.068
9449,1648,45,105,0,67.49,0.24,5,5,16,0.071
9450,1649,46,94,1,69.22,0.37,6,6,17,0.074
9451,1650,2,102,0,70.95,0.50,7,0,18,0.077
9452,1651,3,110,0,72.68,0.63,8,1,19,0.080
9453,1652,4,99,0,74.41,0.76,9,2,20,0.083
9454,1653,5,107,0,76.14,0.89,10,3,21,0.086
9455,1654,6,96,0,77.87,0.02,11,4,22,0.089
9456,1655,7,104,0,79.60,0.15,12,5,23,0.092
9457,1656,8,112,0,81.34,0.28,1,6,0,0.095
9458,1657,9,101,0,83.07,0.41,2,0,1,0.098
9459,1658,10,109,0,84.80,0.54,3,1,2,0.100
9460,1659,11,117,0,86.53,0.67,4,2,3,0.103
9461,1660,12,106,1,88.26,0.80,5,3,4,0.106
9462,1661,13,114,0,0.99,0.93,6,4,5,0.109
9463,1662,14,103,0,2.72,0.06,7,5,6,0.112
9464,1663,15,111,0,4.45,0.19,8,6,7,0.114
9465,1664,16,119,0,6.18,0.32,9,0,8,0.117
9466,1665,17,108,0,7.91,0.45,10,1,9,0.120
9467,1666,18,116,0,9.65,0.58,11,2,10,0.122
9468,1667,19,124,0,11.38,0.71,12,3,11,0.125
9469,1668,20,113,0,13.11,0.84,1,4,12,0.127
9470,1669,21,121,0,14.84,0.97,2,5,13,0.130
9471,1670,22,129,0,16.57,0.10,3,6,14,0.132
9472,1671,23,118,1,18.30,0.23,4,0,15,0.135
9473,1672,24,126,0,20.03,0.36,5,1,16,0.137
9474,1673,25,115,0,21.76,0.49,6,2,17,0.140
9475,1674,26,123,0,23.49,0.62,7,3,18,0.142
9476,1675,27,131,0,25.23,0.75,8,4,19,0.144
9477,1676,28,120,0,26.96,0.88,9,5,20,0.147
9478,1677,29,128,0,28.69,0.01,10,6,21,0.149
9479,1678,30,136,0,30.42,0.14,11,0,22,0.151
9480,1679,31,125,0,32.15,0.27,12,1,23,0.153
9481,1680,32,13,0,33.88,0.40,1,2,0,0.155
9482,1681,33,2,0,35.61,0.53,2,3,1,0.158
9483,1682,34,10,1,37.34,0.66,3,4,2,0.160
9484,1683,35,18,0,39.07,0.79,4,5,3,0.162
9485,1684,36,7,0,40.80,0.92,5,6,4,0.164
9486,1685,37,15,0,42.53,0.05,6,0,5,0.165
9487,1686,38,23,0,44.27,0.18,7,1,6,0.167
9488,1687,39,12,0,46.00,0.31,8,2,7,0.169
9489,1688,40,20,0,47.73,0.44,9,3,8,0.171
9490,1689,41,28,0,49.46,0.57,10,4,9,0.173
9491,1690,42,17,0,51.19,0.70,11,5,10,0.174
9492,1691,43,25,0,52.92,0.83,12,6,11,0.176
9493,1692,44,14,0,54.65,0.96,1,0,12,0.178
9494,1693,45,22,1,56.38,0.09,2,1,13,0.179
9495,1694,46,30,0,58.11,0.22,3,2,14,0.181
9496,1695,2,19,0,59.84,0.35,4,3,15,0.182
9497,1696,3,27,0,61.58,0.48,5,4,16,0.183
9498,1697,4,35,0,63.31,0.61,6,5,17,0.185
9499,1698,5,24,0,65.04,0.74,7,6,18,0.186
9500,1699,6,32,0,66.77,0.87,8,0,19,0.187
9501,1700,7,21,0,68.50,0.00,9,1,20,0.188
9502,1701,8,29,0,70.23,0.13,10,2,21,0.190
9503,1702,9,37,0,71.96,0.26,11,3,22,0.191
9504,1703,10,26,0,73.69,0.39,12,4,23,0.192
9505,1704,11,34,1,75.42,0.52,1,5,0,0.193
9506,1705,12,42,0,77.15,0.65,2,6,1,0.194
9507,1706,13,31,0,78.89,0.78,3,0,2,0.195
9508,1707,14,39,0,80.62,0.91,4,1,3,0.195
9509,1708,15,47,0,82.35,0.04,5,2,4,0.196
9510,1709,16,36,0,84.08,0.17,6,3,5,0.197
9511,1710,17,44,0,85.81,0.30,7,4,6,0.198
9512,1711,18,33,0,87.54,0.43,8,5,7,0.198
9513,1712,19,41,0,0.27,0.56,9,6,8,0.199
9514,1713,20,49,0,2.00,0.69,10,0,9,0.199
9515,1714,21,38,0,3.73,0.82,11,1,10,0.200
9516,1715,22,46,1,5.46,0.95,12,2,11,0.200
9517,1716,23,54,0,7.20,0.08,1,3,12,0.201
9518,1717,24,43,0,8.93,0.21,2,4,13,0.201
9519,1718,25,51,0,10.66,0.34,3,5,14,0.201
9520,1719,26,40,0,12.39,0.47,4,6,15,0.202
9521,1720,27,48,0,14.12,0.60,5,0,16,0.202
9522,1721,28,56,0,15.85,0.73,6,1,17,0.202
9523,1722,29,45,0,17.58,0.86,7,2,18,0.202
9524,1723,30,53,0,19.31,0.99,8,3,19,0.202
9525,1724,31,61,0,21.04,0.12,9,4,20,0.202
9526,1725,32,50,0,22.77,0.25,10,5,21,0.202
9527,1726,33,58,1,24.51,0.38,11,6,22,0.202
9528,1727,34,66,0,26.24,0.51,12,0,23,0.202
9529,1728,35,55,0,27.97,0.64,1,1,0,0.201
9530,1729,36,63,0,29.70,0.77,2,2,1,0.201
9531,1730,37,52,0,31.43,0.90,3,3,2,0.201
9532,1731,38,60,0,33.16,0.03,4,4,3,0.201
9533,1732,39,68,0,34.89,0.16,5,5,4,0.200
